id sitename lat long state altitude type age ASH BEECH BIRCH ELM HEMLOCK MAPLE OAK OTHER.CONIFER OTHER.HARDWOOD PINE SPRUCE TAMARACK
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 153.897494984888 0 0 22 4 0 3 45 1 27 58 5 2
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 183.606542798025 2 0 19 1 0 0 69 0 32 73 11 4
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 201.431971485907 8 0 27 4 0 0 134 0 31 124 9 7
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 213.315590611161 2 0 10 9 0 5 51 0 13 60 5 4
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 228.17011451773 2 0 20 3 0 1 135 1 38 139 3 6
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 243.024638424298 7 0 25 0 0 0 77 0 15 60 0 10
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 260.85006711218 8 0 21 3 0 2 84 0 22 95 5 1
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 272.733686237434 4 0 21 5 2 1 67 0 32 55 5 2
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 302.442734050571 2 0 16 3 1 1 104 0 22 66 0 0
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 332.151781863708 1 0 23 6 0 1 96 0 14 47 0 1
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 20.9099923127681 0 0 12 2 0 0 5 4.5 14 155 8 0
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 37.8300315333261 1 0 11 3 0 1 8 0 13 192.5 7 2
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 96.0893466655391 0 0 10 1 0 0 3 1 15 164.5 6 1
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 357.456567224425 2 0 19 2 0 0 6 3.5 11 235 9.5 1
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 1181.74400574935 0 0 15 0 0 1 11 0.5 15 143.5 12.5 4
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 1808.53882240356 6 0 26 1 0 0 23 1.5 25 151.5 7.5 1
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 2182.22081021537 7 0 24 1 0 0 37 2 21 72.5 6 2
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 2431.78154815979 6 0 36 4 0 0 40 0 31 100.5 3 1
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 2684.26744415921 2 0 24 1 0 0 23 1.5 23 53.5 2.5 0
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 3211.42743607235 3 0 10 4 0 0 10 0 11 41.5 4 1
272 Big John Pond 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 4680.55814903714 2 0 7 1 0 0 28 0.5 13 41 2.5 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP -11.171274686195 2 0 27 3 0 0 26 0 19 58 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 7.38202693194751 2 0 32 2 0 1 45 0 26 88 3 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 20.5047274954218 2 0 46 0 0 0 37 0 18 105 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 39.7162436938841 4 0 34 3 0 0 27 0 27 94 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 53.0127163706825 0 0 43 2 0 0 31 0 31 101 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 73.0896700918303 1 0 47 1 0 2 20 0 37 148 3 1
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 85.83390067928 0 0 22 2 0 1 15 0 33 113 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 103.873572285213 3 0 28 3 1 0 18 0 31 107 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 112.920659103172 2 0 95 7 0 0 80 0 60 208 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 186.06278905047 3 0 44 5 0 1 24 0 21 83 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 239.262196235196 2 0 64 2 0 1 32 0 25 89 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 323.766955628173 0 0 47 3 0 0 48 0 20 103 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 378.342184005651 4 0 41 1 0 2 39 0 21 92 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 405.824854809761 4 0 69 6 0 1 100 0 57 198 3 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 433.502582229243 4 0 73 5 0 2 100 0 62 176 4 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 461.180309648725 2 0 32 5 0 0 52 0 27 92 1 1
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 516.186122022004 0 0 28 0 0 1 37 0 18 78 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 599.635623261084 1 0 25 6 0 0 41 0 16 87 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 655.921867279789 1 0 24 5 0 1 45 0 29 93 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 736.137313894213 6 0 22 3 0 0 42 0 16 60 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 789.405742780337 2 0 31 7 0 1 136 0 66 161 2 1
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 870.4000922282 1 0 21 4 1 0 58 0 26 70 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 926.148109634063 4 0 32 3 0 1 43 0 34 60 2 1
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1008.76567266638 6 0 33 5 0 0 56 0 32 82 4 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1063.06793472749 3 0 21 4 0 1 63 0 29 67 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1145.04191114727 5 0 20 6 0 0 66 0 27 38 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1250.48877805374 3 0 29 4 0 3 53 0 34 46 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1352.17479242791 2 0 29 4 0 3 56 0 24 39 0 1
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1454.32892581591 3 0 19 4 0 0 59 0 30 47 1 2
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1554.98031613556 5 0 30 3 0 1 94 0 38 40 0 1
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1656.62302304539 3 0 42 6 0 3 63 0 58 41 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1862.81913041529 5 0 48 6 0 1 109 3 41 44 2 1
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2168.50780083174 2 0 27 1 0 2 66 0 36 38 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2323.88790945423 2 0 28 4 0 0 97 1 75 23 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2482.17162644857 1 0 26 4 0 1 61 0 27 33 0 1
