"ID","longitude","latitude","altitude","mean.tps.age.2d","sd.tps.age.2d","lower.95.tps.2d","upper.95.tps.2d","mean.tps.age.3d","sd.tps.age.3d","lower.95.tps.3d","upper.95.tps.3d"
561,1474.158717,803.759198,97.2,11270.1234925983,204.535142692883,10887.618060523,11666.516974359,11108.0032013835,90.5351984543471,10933.1188417858,11276.4381942627
566,175.368491,596.827014,175.2,9938.30637484038,100.022799530848,9753.40941199885,10122.2304470084,10175.5859476896,87.548859412016,10022.3667762539,10327.6385904567
567,1909.321421,736.340537,56.4,11743.9290598656,222.811496310029,11353.0649883378,12146.3144749713,11590.4636707513,110.895147363008,11398.5638866674,11778.1489120912
569,1198.235627,685.185909,112.8,11193.6307697006,162.405825073917,10881.0499349303,11501.9234914619,11237.0267115193,94.1477765100677,11057.5626634137,11406.2305935922
570,134.993059,837.842639,237.6,8952.1591569089,276.253736115531,8491.74947865438,9426.50904734024,9274.51571595665,205.533234416824,8935.35802523133,9613.73142576755
571,687.320905,217.897855,113.4,11290.2576469127,162.894625767521,11005.9451080552,11567.3453569096,12069.9899620461,115.426780580199,11854.1644848361,12285.9041328726
580,1344.352381,434.334204,258,11877.9693204704,116.007073000518,11662.9062428713,12077.7915010593,10920.5200335126,125.357250364746,10678.5759440767,11153.6550415049
584,458.003829,-387.060583,54.6,15756.7805418493,365.832047264254,15061.0525187173,16485.0285607703,15559.1338406844,302.139077165314,15034.1269491321,16107.6547149355
585,882.301583,130.457885,150,11393.1306226334,184.897235318464,11024.5408626852,11733.1895689838,12117.4206347632,107.320489387467,11917.3563480761,12317.6481799322
587,-14.146129,907.693338,212.4,9924.11765505906,211.97887120242,9527.72879151946,10297.4909979737,9847.22584027443,149.239149707173,9564.61717710877,10123.3109715922
590,1106.469702,200.065108,183,11166.6821084475,170.611239087345,10824.5549324156,11486.3136684447,11807.5478250183,84.7277588717269,11637.3764878054,11969.0412692989
591,600.836143,426.635232,164.4,10475.4188105359,96.4620376593247,10298.7035238567,10653.5253369175,10660.0964102280,75.8200710850443,10511.4752421382,10803.1452984344
595,1449.966579,814.341523,120,11185.1519883307,205.734228322237,10799.5685468188,11582.1618142033,10917.1339403785,94.1820937315396,10740.7384641233,11098.4186819341
621,1788.622567,904.062638,192,11143.3144570687,215.351032455578,10757.0194373598,11543.0002757275,10186.4735611329,135.535687240744,9933.37721172194,10459.711966498
623,51.996847,734.06788,265.8,9926.10644804827,140.988099359736,9676.86786886314,10181.9667353281,10197.4504070033,148.178480822759,9915.81825222825,10461.6124545392
626,823.542266,39.129137,160.8,11794.7283143132,212.674161716506,11386.7296926128,12200.3973229528,12394.4534444911,122.224039765127,12161.9834869032,12628.4305050832
632,1331.35006,621.427243,111.6,11782.2889423383,145.731323304970,11497.7013126658,12053.3707255075,11557.0086761909,98.9471645645742,11375.7294325764,11725.6319371243
633,1339.779926,631.226522,111.6,11766.5694968717,147.857831151298,11472.4156014782,12044.5754036782,11525.6149598941,97.8173494916332,11345.4123123512,11693.2508764599
641,1859.271868,396.773917,54.6,11910.2687237664,200.671370416792,11556.4047123966,12280.1179512755,11892.8097056772,103.424832923194,11704.4812183723,12084.6664355977
644,1238.505426,602.23429,136.8,11607.7401608004,142.898396700459,11333.2507485768,11865.90827011,11333.8656843929,93.1902297794191,11157.6322990487,11497.9173367781
648,173.203348,779.912878,223.2,8990.75625662837,248.350908707001,8570.57285100588,9431.9040533142,9479.10490530925,162.347543779085,9206.97692584248,9748.36536711833
649,1981.124539,742.890178,22.2,11736.8813461585,212.447315147482,11368.6533441388,12141.0433856026,11840.2504861276,125.474890245427,11603.6232199451,12070.2444483336
650,1135.526564,503.430813,199.8,11458.0905581494,127.956766587846,11218.2433920521,11675.128752601,10875.0592605179,84.289097700646,10715.8337976766,11033.7058333278
655,158.268451,577.113927,188.4,10116.4439819820,95.9782671042775,9951.323058969,10281.2131169460,10154.9142742858,88.2902644457366,10000.8621883667,10304.6898247099
658,1643.267557,986.595137,144,10624.2254218649,238.988457234813,10175.5491742321,11068.1314627967,10285.2951739529,124.409708047031,10054.6768502074,10523.5504732106
