"ID","longitude","latitude","altitude","mean.idw.age.2d","sd.idw.age.2d","lower.95.idw.2d","upper.95.idw.2d","mean.idw.age.3d","sd.idw.age.3d","lower.95.idw.3d","upper.95.idw.3d"
733,16.388202,849.070678,265.2,9664.73678234457,188.953434344399,9347.19542682929,9983.11346636591,9678.3251105265,187.935694925014,9361.06425467594,9995.09552512808
734,1810.114379,1021.090987,242.4,11195.4183669327,88.249564412575,11027.2677684740,11370.2536484412,11253.6950688316,80.7347342240354,11096.5028696837,11410.0724557098
740,1923.753596,485.023309,12,11568.9735495057,71.8641219164624,11437.2560496762,11711.7063884812,11542.2031187557,64.3494509014456,11422.4465319685,11672.5921402266
743,1818.233366,526.508874,138.6,11584.6978320221,79.0561900111039,11439.4791905666,11735.6840505310,11575.2287629507,74.767395041215,11438.4390129359,11722.4996852517
744,1390.184362,711.457936,164.4,11744.4700884218,67.4694221498907,11619.7905588434,11863.5650776329,11737.3273719360,66.723968410271,11613.3673974880,11854.9317819618
746,1078.694325,119.955836,181.2,11677.6969915034,100.418794958767,11502.8879461835,11862.3579816946,11666.2195498947,87.4718355364285,11511.6698671470,11830.7610953449
756,1215.130254,510.327709,153.6,11870.8767939644,85.300686527604,11717.8162624564,12011.3980919223,11861.6434080301,84.10313517217,11711.2371550442,12000.6038415905
759,834.727046,915.032063,253.2,11080.4253024552,48.703739622472,10990.0324291151,11176.7911565265,11073.1377050548,48.8860080158334,10982.1896384812,11169.6578493286
763,1246.657824,582.069463,178.2,11879.3388699321,87.075912854189,11724.8164066120,12021.0404929551,11853.3424068982,83.2655058242872,11703.9906573518,11991.1217028868
766,604.637079,302.557216,137.4,11069.7762022145,138.121366761908,10844.0805071261,11293.2217886053,11058.2044685422,134.043560825796,10838.9780920794,11275.9129095258
776,1367.137122,728.946679,189.6,11722.4525077778,65.4660435094461,11602.3244501327,11839.0458650542,11707.7025249123,63.906924578876,11588.5170332010,11823.9260460028
780,1328.066831,-578.140742,54,16080.9624077614,319.320955249249,15548.0455646238,16615.7473105131,16131.4788206282,322.633685895003,15593.3332919853,16664.4026640793
787,1916.96992,485.236677,12,11570.9389216261,72.5999428017431,11437.2937989682,11715.9299758822,11542.6874433433,64.3928298487651,11423.2394367440,11673.4843634303
788,819.907763,329.35551,162.6,11122.8168964994,70.2394927652161,10991.7446454292,11248.2695034470,11118.2557868062,70.3063425867369,10987.7175399279,11242.5451178378
789,1655.316198,303.165453,82.8,11237.6190319203,131.819941537262,11020.4213113186,11456.5899016650,11237.6190319203,131.819941537262,11020.4213113186,11456.5899016650
790,1310.214953,420.690393,148.8,11981.1745929080,100.850898346879,11804.0220137904,12142.7930122537,11970.5723899336,99.0262881813052,11796.2329799727,12131.0728111385
791,137.016785,723.981326,225,9711.62899055612,156.577648855778,9451.49059649391,9970.854226931,9720.130200646,155.855126541203,9460.7598489031,9978.63297013488
792,180.408409,593.014315,174.6,10158.7054117365,91.0502121255646,10007.9941565735,10308.6918808640,10161.0902332709,91.1098944359437,10010.7448132763,10310.8040772993
793,746.717805,800.279593,155.4,10950.4085890626,50.74564018845,10851.3580761861,11045.8657730930,10951.2424049348,50.5710500409976,10852.4027696927,11046.3896858110
795,435.970137,643.696567,278.4,10496.0947237261,60.1451480125094,10378.7159339968,10611.8501391310,10500.5092979544,60.3140608932849,10382.6063426526,10617.4505970311
798,1172.799341,557.402917,290.4,11764.4052836852,72.7683060158802,11632.0915014816,11888.1467731804,11664.8963928566,62.1046666858364,11550.3092737045,11776.8380570896
799,1172.605704,558.568981,290.4,11763.3207766052,72.6598367346132,11631.1958924640,11886.8574492414,11664.1458703874,62.052725826129,11549.6334797198,11776.0187340922
802,163.154606,359.685139,213.6,10434.1634398284,62.187864238052,10318.1279753223,10548.6755615203,10435.8280057241,62.045471575774,10319.8087640959,10550.1790690116
